ID,STATE_CODE,CITY,LAT,LONG,POP
5587698,ID,Caldwell,43.66294,-116.68736,51686
5587779,ID,Cambridge,44.57266,-116.67599,313
5588068,ID,Carey,43.30768,-113.94475,602
5588160,ID,Cascade,44.51628,-116.0418,938
5588246,ID,Castleford,42.52074,-114.86839,226
5588524,ID,Challis,44.50464,-114.23173,1043
5588604,ID,Chatcolet,47.37213,-116.76351,76
5588842,ID,Chubbuck,42.92075,-112.46609,14428
5588915,ID,Clark Fork,48.14521,-116.17573,541
5588965,ID,Clayton,44.2591,-114.40036,6
5589064,ID,Clifton,42.18992,-112.00801,286
5589173,ID,Coeur d'Alene,47.67768,-116.78047,49122
5589394,ID,Conda,42.72825,-111.53245,21260
5589410,ID,Conkling Park,47.40435,-116.75823,43
5589704,ID,Cottonwood,46.04849,-116.34959,921
5589857,ID,Council,44.72989,-116.4382,808
5590063,ID,Craigmont,46.24128,-116.46709,493
5590224,ID,Crouch,44.11517,-115.97095,161
5590317,ID,Culdesac,46.37461,-116.6732,377
5590453,ID,Dalton Gardens,47.72963,-116.77019,2386
5590572,ID,Dayton,42.11298,-111.99357,465
5590579,ID,De Smet,47.14601,-116.91572,175
5590694,ID,Deary,46.79934,-116.55599,508
5590712,ID,Declo,42.51824,-113.62806,353
5591096,ID,Dietrich,42.90935,-114.26531,335
5591317,ID,Donnelly,44.73096,-116.07828,147
5591362,ID,Dover,48.25159,-116.61103,660
5591365,ID,Downey,42.42853,-112.12441,616
5591399,ID,Driggs,43.72325,-111.11133,1689
5591416,ID,Drummond,43.99852,-111.34523,15
5591649,ID,Dubois,44.1763,-112.23082,606
5591778,ID,Eagle,43.69544,-116.35401,23612
5592114,ID,East Hope,48.24187,-116.29546,216
5592219,ID,Eden,42.60575,-114.21086,405
5592355,ID,Elk City,45.82685,-115.43679,202
5592437,ID,Elk River,46.78351,-116.17987,119
5592562,ID,Emmett,43.8735,-116.4993,6604
5592697,ID,Fairfield,43.34657,-114.79173,389
5592922,ID,Ferdinand,46.15238,-116.38931,161
5592947,ID,Fernan Lake Village,47.67379,-116.74547,173
5592973,ID,Filer,42.57019,-114.60782,2691
5593068,ID,Firth,43.30519,-112.18303,467
5593399,ID,Fort Hall,43.03325,-112.43831,3201
5593543,ID,Franklin,42.01354,-111.80717,769
5593584,ID,Freedom,42.9827,-111.04382,214
5593708,ID,Fruitland,44.00766,-116.91655,5087
5593814,ID,Garden City,43.62211,-116.23817,11550
5593837,ID,Garden Valley,44.08989,-115.95206,394
5593940,ID,Genesee,46.55072,-116.92544,955
5593965,ID,Georgetown,42.48215,-111.37077,467
5594092,ID,Glenns Ferry,42.9549,-115.3009,1229
5594307,ID,Gooding,42.93879,-114.71311,3509
5594400,ID,Grace,42.57603,-111.73051,897
5594435,ID,Grand View,42.98961,-116.09343,443
5594474,ID,Grangeville,45.92655,-116.12237,3155
5594703,ID,Greenleaf,43.67127,-116.81625,882
5594790,ID,Grouse,43.68824,-113.61252,29
5594859,ID,Groveland,43.21992,-112.37248,877
5594937,ID,Hagerman,42.81212,-114.89867,867
5594956,ID,Hailey,43.51963,-114.31532,8134
5595030,ID,Hamer,43.92713,-112.20609,51
5595086,ID,Hansen,42.53068,-114.30101,1249
5595198,ID,Harrison,47.45435,-116.78546,216
5595272,ID,Hauser,47.77296,-117.02798,689
5595320,ID,Hayden,47.76602,-116.78658,14133
5595336,ID,Hayden Lake,47.75879,-116.75686,599
5595378,ID,Hazelton,42.5963,-114.13614,741
5595591,ID,Heyburn,42.55852,-113.7639,3223
5595851,ID,Hollister,42.35324,-114.57504,276
5595881,ID,Homedale,43.61766,-116.93376,2565
5595959,ID,Hope,48.24771,-116.30712,88
5596116,ID,Horseshoe Bend,43.91461,-116.1979,688
5596312,ID,Huetter,47.70362,-116.84963,102
5596462,ID,Idaho City,43.8285,-115.83455,474
5596475,ID,Idaho Falls,43.46658,-112.03414,59184
5596729,ID,Inkom,42.7963,-112.25414,870
5596741,ID,Iona,43.5263,-111.93302,2056
5596788,ID,Irwin,43.40853,-111.29939,224
5596807,ID,Island Park,44.42436,-111.37106,272
5597034,ID,Jerome,42.72407,-114.51865,11184
5597306,ID,Juliaetta,46.57878,-116.70599,578
5597538,ID,Kamiah,46.22712,-116.02931,1273
5597606,ID,Kellogg,47.53826,-116.11933,2069
5597656,ID,Kendrick,46.61406,-116.64654,298
5597711,ID,Ketchum,43.68074,-114.36366,2728
5597783,ID,Kimberly,42.5338,-114.36476,3610
5597920,ID,Kootenai,48.3102,-116.51353,789
5597934,ID,Kooskia,46.14489,-115.97792,606
5597955,ID,Kuna,43.49183,-116.42012,17226
5598185,ID,Lapwai,46.40489,-116.80487,1147
5598333,ID,Lava Hot Springs,42.61936,-112.01107,407
5598362,ID,Leadore,44.6802,-113.35809,102
5598538,ID,Lewiston,46.41655,-117.01766,32544
5598542,ID,Lewiston Orchards,46.38044,-116.97543,31422
5598545,ID,Lewisville,43.69574,-112.01053,478
5598674,ID,Lincoln,43.51297,-111.96441,3647
5599602,ID,Lost River,43.68907,-113.3714,26
5599767,ID,Lowman,44.08351,-115.62066,42
5599888,ID,Mackay,43.91463,-113.61336,476
5600035,ID,Malad City,42.19159,-112.2508,2050
5600078,ID,Malta,42.3063,-113.36917,198
5600229,ID,Marsing,43.54544,-116.8132,1287
5600363,ID,McCall,44.91101,-116.09874,3106
5600375,ID,McCammon,42.65047,-112.19302,797
5600664,ID,Melba,43.37544,-116.52901,531
5600672,ID,Menan,43.72074,-111.98997,754
5600685,ID,Meridian,43.61211,-116.39151,90739
5600890,ID,Middleton,43.70683,-116.62014,6828
5600910,ID,Midvale,44.47127,-116.73461,165
5601140,ID,Minidoka,42.7538,-113.49028,112
5601299,ID,Montpelier,42.32215,-111.2977,2509
5601384,ID,Moore,43.73573,-113.3664,164
5601462,ID,Moreland,43.22269,-112.44248,1278
5601538,ID,Moscow,46.73239,-117.00017,25060
5601615,ID,Mountain Home,43.13295,-115.6912,13730
5601667,ID,Moyie Springs,48.72633,-116.18853,717
5601708,ID,Mud Lake,43.8413,-112.4761,372
5601806,ID,Mullan,47.47021,-115.80183,675
5601827,ID,Murphy,43.21822,-116.55234,97
5601859,ID,Murtaugh,42.49241,-114.16225,124
5601933,ID,Nampa,43.54072,-116.56346,89839
5602077,ID,New Meadows,44.97128,-116.28402,471
5602080,ID,New Plymouth,43.96989,-116.81904,1503
5602094,ID,Newdale,43.88325,-111.60635,307
5602128,ID,Nezperce,46.23489,-116.2407,468
5602660,ID,Notus,43.72544,-116.80126,546
5602729,ID,Oakley,42.24325,-113.88196,790
5602809,ID,Oldtown,48.17879,-117.03798,181
5602838,ID,Onaway,46.92823,-116.891,189
5602909,ID,Orofino,46.47935,-116.25514,3054
5602934,ID,Osburn,47.50604,-115.99933,1510
5603032,ID,Oxford,42.25881,-112.02135,47
5603240,ID,Paris,42.22715,-111.40104,506
5603272,ID,Parker,43.95936,-111.75774,298
5603297,ID,Parkline,47.33824,-116.68656,71
5603310,ID,Parma,43.78516,-116.94321,2082
5603391,ID,Paul,42.60796,-113.78335,1192
5603393,ID,Payette,44.07822,-116.93377,7380
5603460,ID,Peck,46.49879,-116.43348,185
5603461,ID,Peck,46.47518,-116.42431,201
5603695,ID,Pierce,46.49102,-115.79903,487
5603860,ID,Pinehurst,47.53881,-116.23739,1580
5603977,ID,Placerville,43.94323,-115.94706,53
5604033,ID,Plummer,47.33518,-116.88851,1019
5604045,ID,Pocatello,42.8713,-112.44553,54441
5604222,ID,Ponderay,48.30548,-116.5338,1138
5604353,ID,Post Falls,47.71796,-116.95159,30453
5604394,ID,Potlatch,46.92156,-116.89822,805
5604473,ID,Preston,42.09631,-111.87662,5212
5604510,ID,Priest River,48.18097,-116.91157,1758
5604529,ID,Princeton,46.91406,-116.83405,148
5605237,ID,Reubens,46.32211,-116.54265,71
5605242,ID,Rexburg,43.82602,-111.78969,27663
5605298,ID,Richfield,43.04852,-114.15559,486
5605321,ID,Rigby,43.67241,-111.91497,4029
5605330,ID,Riggins,45.42211,-116.31541,418
5605403,ID,Ririe,43.63186,-111.77357,637
5605426,ID,Riverside,43.19686,-112.43526,838
5605493,ID,Roberts,43.72019,-112.12636,573
5605658,ID,Rockford,43.18964,-112.53471,276
5605662,ID,Rockland,42.57325,-112.87721,290
5605665,ID,Rockford Bay,47.50518,-116.87852,184
5606000,ID,Rupert,42.61908,-113.67723,5705
5606187,ID,Saint Anthony,43.9663,-111.68218,3542
5606195,ID,Saint Charles,42.11382,-111.38882,131
5606232,ID,Saint Maries,47.31435,-116.56267,2402
5606275,ID,Salmon,45.17575,-113.8959,3036
5606401,ID,Sandpoint,48.27659,-116.55325,7835
5607051,ID,Shelley,43.3813,-112.12331,4339
5607205,ID,Shoshone,42.93602,-114.40588,1488
5607662,ID,Smelterville,47.5427,-116.18156,603
5607747,ID,Smiths Ferry,44.30128,-116.08957,75
5607916,ID,Soda Springs,42.65437,-111.60467,2944
5608355,ID,Spencer,44.36047,-112.18693,33
5608388,ID,Spirit Lake,47.96629,-116.86853,2086
5608726,ID,Stanley,44.21742,-114.93858,68
5608754,ID,Star,43.69211,-116.49346,7797
5608814,ID,State Line Village,47.70434,-117.03742,31
5608974,ID,Stites,46.09156,-115.97625,222
5609169,ID,Sugar City,43.87297,-111.7483,1328
5609286,ID,Sun Valley,43.69713,-114.35172,1422
5609454,ID,Swan Valley,43.45603,-111.34162,221
5609504,ID,Sweetwater,46.37239,-116.79293,143
5609812,ID,Tensed,47.1599,-116.92184,120
5609851,ID,Teton,43.88658,-111.67774,709
5609866,ID,Tetonia,43.81447,-111.1602,278
5610655,ID,Troy,46.73684,-116.7696,880
5610810,ID,Twin Falls,42.56297,-114.46087,47468
5610946,ID,Tyhee,42.95158,-112.46637,1123
5610980,ID,Ucon,43.5963,-111.96386,1132
5611251,ID,Victor,43.6027,-111.11133,1961
5611375,ID,Wallace,47.47409,-115.92794,761
5611441,ID,Wardner,47.5227,-116.13405,186
5611475,ID,Warm River,44.11492,-111.32078,3
5611722,ID,Weippe,46.37601,-115.93819,406
5611730,ID,Weiser,44.251,-116.96933,5317
5611758,ID,Wendell,42.77574,-114.70422,2744
5612206,ID,White Bird,45.76155,-116.3007,93
5612431,ID,Wilder,43.67655,-116.91182,1622
5612663,ID,Winchester,46.23988,-116.62431,339
5612907,ID,Worley,47.40074,-116.91712,256
5613002,ID,Yellow Pine,44.96491,-115.49372,32
5636523,MT,Absarokee,45.5205,-109.44294,1150
5636634,MT,Agency,47.32799,-114.29345,334
5636723,MT,Alberton,47.00159,-114.47345,424
5636763,MT,Alder,45.32381,-112.10721,103
5637062,MT,Alzada,45.02304,-104.41245,29
5637141,MT,Amsterdam,45.75798,-111.31996,180
5637146,MT,Anaconda,46.12854,-112.94226,9417
5637326,MT,Antelope,48.68975,-104.45829,51
5637581,MT,Arlee,47.16187,-114.08511,636
5637757,MT,Ashland,45.59444,-106.27085,824
5637902,MT,Augusta,47.49273,-112.39225,309
5637963,MT,Avon,46.59715,-112.60198,111
5638076,MT,Babb,48.86026,-113.43676,174
5638231,MT,Bainville,48.14002,-104.22272,318
5638252,MT,Baker,46.36695,-104.28466,2011
5638379,MT,Ballantine,45.94885,-108.14512,320
5638647,MT,Basin,46.27132,-112.26362,212
5638726,MT,Batavia,48.1819,-114.41319,385
5638919,MT,Bear Dance,47.91661,-114.02872,275
5639031,MT,Bearcreek,45.16078,-109.15709,83
5639138,MT,Beaver Creek,48.55444,-109.79215,271
5639354,MT,Belfry,45.14189,-109.00542,218
5639364,MT,Belgrade,45.77604,-111.1769,8029
5639381,MT,Belknap,47.66216,-115.40877,158
5639462,MT,Belt,47.38608,-110.92551,596
5639749,MT,Biddle,45.09943,-105.33833,41
5639766,MT,Big Arm,47.798,-114.29485,177
5640121,MT,Big Sandy,48.17859,-110.11215,593
5640193,MT,Big Sky,45.28465,-111.36829,2308
5640214,MT,Big Timber,45.83494,-109.95546,1648
5640284,MT,Bigfork,48.06329,-114.07261,4270
5640350,MT,Billings,45.78329,-108.50069,110263
5640464,MT,Birney,45.32166,-106.51504,137
5640480,MT,Birney Day School,45.4161,-106.46531,137
5640683,MT,Black Eagle,47.52468,-111.27831,904
5641361,MT,Boneau,48.29054,-109.86132,380
5641473,MT,Boulder,46.23659,-112.12083,1207
5641642,MT,Box Elder,48.31721,-110.01326,87
5641694,MT,Boyd,45.45772,-109.06654,35
5641727,MT,Bozeman,45.67965,-111.03856,43405
5641787,MT,Brady,48.03552,-111.84001,140
5641974,MT,Bridger,45.29578,-108.91375,729
5642048,MT,Broadus,45.44387,-105.41133,488
5642078,MT,Broadview,46.09773,-108.8771,196
5642094,MT,Brockton,48.15141,-104.91692,246
5642247,MT,Browning,48.55692,-113.01342,1027
5642870,MT,Busby,45.53721,-106.95561,745
5642934,MT,Butte,46.00382,-112.53474,34190
5643034,MT,Bynum,47.97912,-112.3117,31
5643308,MT,Camas,47.61799,-114.65791,58
5643473,MT,Camp Three,46.4408,-108.56486,173
5643714,MT,Cardwell,45.85993,-111.95249,50
5643752,MT,Carlton,46.67576,-114.07872,694
5643855,MT,Carter,47.78108,-110.95634,58
5643915,MT,Cascade,47.27106,-111.70054,696
5644498,MT,Charlo,47.43854,-114.17234,379
5644502,MT,Charlos Heights,46.12631,-114.17787,120
5644629,MT,Chester,48.51054,-110.96747,883
5644801,MT,Chinook,48.59,-109.23128,1228
5644844,MT,Choteau,47.81245,-112.18363,1696
5644999,MT,Churchill,45.75076,-111.3044,902
5645114,MT,Circle,47.41667,-105.59222,613
5645169,MT,Clancy,46.46521,-111.98638,1661
5645454,MT,Clinton,46.76909,-113.7126,1052
5645516,MT,Clyde Park,45.88688,-110.60382,309
5645832,MT,Colstrip,45.88416,-106.62364,2336
5645859,MT,Columbia Falls,48.37246,-114.18152,5093
5645893,MT,Columbus,45.63661,-109.25211,2042
5646031,MT,Condon,47.52771,-113.71065,343
5646086,MT,Conner,45.93075,-114.12453,216
5646101,MT,Conrad,48.17025,-111.94613,2593
5646183,MT,Cooke City,45.01661,-109.93407,75
5646332,MT,Coram,48.41802,-114.04623,539
5646474,MT,Corvallis,46.31409,-114.11287,976
5646485,MT,Corwin Springs,45.11299,-110.78994,109
5646909,MT,Craig,47.07439,-111.96333,43
5646932,MT,Crane,47.57585,-104.26244,102
5647159,MT,Crow Agency,45.60164,-107.46119,1616
5647366,MT,Culbertson,48.14446,-104.5169,815
5647445,MT,Custer,46.12915,-107.55508,159
5647469,MT,Cut Bank,48.63304,-112.32616,3002
5647774,MT,Darby,46.0227,-114.17814,747
5647925,MT,Dayton,47.86578,-114.27901,84
5647944,MT,De Borgia,47.37576,-115.34598,78
5648267,MT,Deer Lodge,46.39576,-112.73004,2965
5648402,MT,Denton,47.3197,-109.94742,248
5648657,MT,Dillon,45.21631,-112.63752,4210
5648769,MT,Dixon,47.3166,-114.31401,203
5648819,MT,Dodson,48.39555,-108.2443,124
5649168,MT,Drummond,46.66743,-113.14729,336
5649667,MT,Dupuyer,48.19247,-112.49949,86
5649735,MT,Dutton,47.84274,-111.71166,316
5650237,MT,East Glacier Park Village,48.44691,-113.22315,363
5650245,MT,East Helena,46.58966,-111.91555,2057
5650270,MT,East Missoula,46.87076,-113.94455,2157
5650436,MT,Edgar,45.46467,-108.85237,114
5650548,MT,Ekalaka,45.88889,-104.55273,345
5650865,MT,Elliston,46.56215,-112.43086,219
5650955,MT,Emigrant,45.37021,-110.73355,488
5651062,MT,Ennis,45.34882,-111.7297,884
5651208,MT,Eureka,48.87996,-115.0535,1074
5651278,MT,Evaro,47.086,-114.043,322
5651289,MT,Evergreen,48.22579,-114.27624,7616
5651382,MT,Fairfield,47.61467,-111.98028,733
5651400,MT,Fairview,47.85641,-104.04493,962
5651505,MT,Fallon,46.83556,-105.11942,164
5651875,MT,Finley Point,47.738,-114.06344,480
5652431,MT,Flaxville,48.80391,-105.17276,71
5652509,MT,Florence,46.63159,-114.079,765
5652658,MT,Forest Hill Village,48.11801,-114.2579,206
5652699,MT,Forsyth,46.26638,-106.67781,1892
5652721,MT,Fort Belknap Agency,48.4825,-108.76544,1293
5652763,MT,Fort Benton,47.8183,-110.66744,1460
5652889,MT,Fort Shaw,47.50551,-111.81027,280
5652904,MT,Fort Smith,45.31274,-107.93706,161
5652923,MT,Fortine,48.76441,-114.90322,325
5653014,MT,Four Corners,45.66,-111.185,3146
5653133,MT,Fox Lake,47.68307,-104.62246,158
5653377,MT,Frenchtown,47.01492,-114.22984,1825
5653459,MT,Froid,48.33447,-104.49607,205
5653469,MT,Fromberg,45.39217,-108.90653,444
5653639,MT,Gallatin Gateway,45.5916,-111.19773,856
5653731,MT,Gardiner,45.03188,-110.70577,875
5653816,MT,Garrison,46.52326,-112.81171,96
5654032,MT,Geraldine,47.60358,-110.26576,263
5654084,MT,Geyser,47.25913,-110.49327,87
5654140,MT,Gibson Flats,47.46968,-111.24692,199
5654183,MT,Gildford,48.56944,-110.29966,179
5654320,MT,Glasgow,48.19696,-106.63671,3414
5654391,MT,Glendive,47.10529,-104.71246,5490
5655090,MT,Grass Range,47.02608,-108.80459,110
5655240,MT,Great Falls,47.50024,-111.30081,59638
5655459,MT,Greycliff,45.76327,-109.78463,112
5655959,MT,Hamilton,46.24687,-114.16037,4602
5656131,MT,Happys Inn,48.08328,-115.14043,164
5656170,MT,Hardin,45.73248,-107.61203,3800
5656197,MT,Harlem,48.53333,-108.78405,822
5656214,MT,Harlowton,46.43551,-109.83435,979
5656292,MT,Harrison,45.70076,-111.78637,137
5656497,MT,Havre,48.55,-109.68409,9834
5656718,MT,Hays,47.98916,-108.69432,843
5656778,MT,Heart Butte,48.2833,-112.83673,582
5656882,MT,Helena,46.59271,-112.03611,30581
5657116,MT,Heron,48.05882,-115.95712,282
5657131,MT,Herron,48.525,-109.77909,116
5657358,MT,Highwood,47.58358,-110.79022,176
5657476,MT,Hingham,48.55499,-110.42217,123
5657488,MT,Hinsdale,48.39418,-107.08479,217
5658166,MT,Hot Springs,47.6091,-114.66874,547
5658395,MT,Hungry Horse,48.3858,-114.06095,826
5658465,MT,Huntley,45.8994,-108.30152,446
5658484,MT,Huson,47.03131,-114.32734,210
5658541,MT,Hysham,46.29277,-107.23423,304
5659046,MT,Inverness,48.55666,-110.68412,55
5659204,MT,Ismay,46.49723,-104.79413,21
5659474,MT,Jardine,45.06994,-110.63437,57
5659531,MT,Jefferson City,46.38826,-112.0275,472
5659675,MT,Jette,47.71744,-114.19151,253
5659931,MT,Joliet,45.48522,-108.97043,638
5659989,MT,Joplin,48.56082,-110.77246,157
5659996,MT,Jordan,47.32083,-106.91007,399
5660063,MT,Judith Gap,46.67718,-109.75185,125
5660340,MT,Kalispell,48.19579,-114.31291,22052
5660615,MT,Kerr,47.67966,-114.19151,251
5660641,MT,Kevin,48.74527,-111.96532,143
5660682,MT,Kicking Horse,47.46049,-114.07511,286
5660722,MT,Kila,48.12023,-114.4568,392
5660769,MT,King Arthur Park,45.6666,-111.12301,738
5660839,MT,Kings Point,47.76827,-114.1515,151
5660972,MT,Klein,46.40413,-108.5493,168
5661016,MT,Knife River,47.45279,-104.34328,320
5661173,MT,Kremlin,48.56972,-110.0866,98
5661429,MT,Lake Mary Ronan,47.943,-114.39457,65
5661473,MT,Lakeside,48.01939,-114.22457,2669
5661538,MT,Lame Deer,45.62305,-106.6667,2052
5661766,MT,Laurel,45.66912,-108.77153,6943
5661788,MT,Lavina,46.29468,-108.93794,171
5662162,MT,Lewistown,47.06247,-109.42824,5874
5662166,MT,Lewistown Heights,47.07581,-109.45296,407
5662190,MT,Libby,48.38829,-115.556,2645
5662308,MT,Lima,44.63686,-112.59195,222
5662396,MT,Lincoln,46.95494,-112.68171,1013
5662472,MT,Lindisfarne,47.80883,-114.22845,284
5663049,MT,Livingston,45.66244,-110.56104,7302
5663135,MT,Lockwood,45.81912,-108.41486,6797
5663158,MT,Lodge Grass,45.31441,-107.36315,445
5663166,MT,Lodge Pole,48.03472,-108.5332,265
5663208,MT,Logan,45.88437,-111.42746,99
5663257,MT,Lolo,46.75881,-114.08094,3892
5663276,MT,Loma,47.93692,-110.50355,85
5663412,MT,Lonepine,47.70299,-114.6368,162
5664486,MT,Malta,48.35972,-107.87428,1963
5664535,MT,Manhattan,45.8566,-111.33246,1631
5664683,MT,Marion,48.10551,-114.66319,886
5664774,MT,Martin City,48.39163,-114.03817,500
5664840,MT,Martinsdale,46.45828,-110.31325,64
5664874,MT,Marysville,46.75049,-112.30029,80
5665003,MT,Maxville,46.46465,-113.23423,130
5665637,MT,Medicine Lake,48.50141,-104.50468,244
5665707,MT,Melstone,46.59859,-107.87205,106
5666176,MT,Miles City,46.40834,-105.84056,8796
5666639,MT,Missoula,46.87215,-113.994,71022
5666921,MT,Montana City,46.53771,-111.93277,2715
5667108,MT,Moore,46.97552,-109.69685,200
5667700,MT,Muddy,45.62193,-106.76031,617
5667888,MT,Musselshell,46.51859,-108.09122,60
5668320,MT,Nashua,48.13224,-106.35642,296
5668381,MT,Neihart,46.9333,-110.73577,51
5668647,MT,Niarada,47.81411,-114.60457,27
5668939,MT,North Browning,48.57025,-113.00953,2408
5669594,MT,Noxon,47.99604,-115.78156,218
5669847,MT,Old Agency,47.32882,-114.29595,107
5670002,MT,Olney,48.54858,-114.5782,191
5670099,MT,Opheim,48.85669,-106.40725,89
5670128,MT,Orchard Homes,46.86326,-114.04844,5197
5670306,MT,Outlook,48.88753,-104.77774,53
5670313,MT,Ovando,47.02022,-113.13312,81
5670441,MT,Pablo,47.60021,-114.119,2254
5670589,MT,Paradise,47.38938,-114.80208,163
5670635,MT,Park City,45.63272,-108.91793,983
5670713,MT,Parker School,48.24999,-109.73687,340
5671240,MT,Philipsburg,46.33215,-113.29423,884
5671420,MT,Piltzville,46.86131,-113.8626,395
5671528,MT,Pinesdale,46.32937,-114.21676,954
5671619,MT,Pioneer Junction,48.33607,-115.5185,959
5671710,MT,Plains,47.46021,-114.88291,1051
5671807,MT,Plentywood,48.77475,-104.56246,1923
5671818,MT,Plevna,46.41806,-104.52051,183
5671996,MT,Polson,47.69355,-114.16317,4707
5672055,MT,Pony,45.65854,-111.89443,118
5672096,MT,Poplar,48.11307,-105.19831,871
5672366,MT,Power,47.71579,-111.68693,179
5672477,MT,Pray,45.38021,-110.6816,681
5672630,MT,Pryor,45.42967,-108.53319,618
5672933,MT,Radersburg,46.19576,-111.63192,66
5673203,MT,Ravalli,47.27715,-114.18067,76
5673390,MT,Red Lodge,45.18578,-109.24682,2222
5673559,MT,Reed Point,45.70938,-109.54212,193
5673687,MT,Reserve,48.60558,-104.45968,23
5673754,MT,Rexford,48.89941,-115.17212,147
5673835,MT,Richey,47.6439,-105.07498,177
5674020,MT,Riverbend,47.15187,-114.83318,484
5674162,MT,Roberts,45.35967,-109.16765,361
5674500,MT,Rocky Point,47.73494,-114.17956,97
5674574,MT,Rollins,47.90606,-114.19845,209
5674601,MT,Ronan,47.52882,-114.1015,1981
5674665,MT,Roscoe,45.34967,-109.49656,15
5674698,MT,Rosebud,46.27444,-106.44475,111
5674878,MT,Roundup,46.44524,-108.5418,1836
5674912,MT,Roy,47.33137,-108.95988,108
5675006,MT,Rudyard,48.55999,-110.55412,258
5675156,MT,Ryegate,46.29718,-109.25879,236
5675529,MT,Saco,48.45722,-107.34259,201
5675566,MT,Saddle Butte,48.52278,-109.64548,128
5675755,MT,Saint Ignatius,47.31993,-114.094,842
5675883,MT,Saint Marie,48.40225,-106.53282,264
5676020,MT,Saint Regis,47.29937,-115.10264,319
5676065,MT,Saint Xavier,45.46107,-107.72177,83
5676191,MT,Sand Coulee,47.3994,-111.16774,212
5676346,MT,Santa Rita,48.70054,-112.32005,113
5676740,MT,Scobey,48.79252,-105.42083,1033
5676888,MT,Sedan,45.95882,-110.85105,99
5676910,MT,Seeley Lake,47.17938,-113.48452,1659
5677247,MT,Shawmut,46.34246,-109.5249,42
5677433,MT,Shelby,48.50526,-111.85697,3268
5677483,MT,Shepherd,45.94357,-108.34235,516
5677498,MT,Sheridan,45.45548,-112.19694,677
5677735,MT,Sidney,47.71668,-104.15633,6828
5677798,MT,Silesia,45.55661,-108.84153,96
5677875,MT,Silver Gate,45.00688,-109.98963,20
5677981,MT,Simms,47.49162,-111.92805,354
5678822,MT,Somers,48.08023,-114.22151,1109
5678917,MT,South Browning,48.54608,-113.01425,1785
5679993,MT,Springdale,45.73827,-110.22714,42
5680010,MT,Springhill,45.876,-111.076,130
5680222,MT,Stanford,47.15358,-110.21826,381
5680302,MT,Starr School,48.58914,-113.14065,252
5680485,MT,Stevensville,46.50992,-114.09316,1922
5680605,MT,Stockett,47.35663,-111.16524,169
5680824,MT,Stryker,48.67413,-114.77015,26
5680912,MT,Sula,45.83659,-113.98175,37
5681020,MT,Sun Prairie,47.5369,-111.48136,1630
5681026,MT,Sun River,47.53329,-111.72137,124
5681052,MT,Sunburst,48.88278,-111.91142,351
5681215,MT,Superior,47.19159,-114.8918,839
5681327,MT,Swan Lake,47.92911,-113.84482,113
5681425,MT,Sweet Grass,48.99611,-111.9606,58
5681506,MT,Sylvanite,48.71634,-115.87435,103
5681948,MT,Terry,46.79306,-105.31221,597
5682278,MT,Thompson Falls,47.59489,-115.33834,1332
5682364,MT,Three Forks,45.89243,-111.55219,1926
5682856,MT,Toston,46.17271,-111.44108,108
5682902,MT,Townsend,46.3191,-111.5208,1959
5683071,MT,Trego,48.70524,-114.86932,541
5683222,MT,Trout Creek,47.83688,-115.59823,242
5683250,MT,Troy,48.46328,-115.88962,877
5683378,MT,Turah,46.83604,-113.8301,306
5683407,MT,Turner,48.84362,-108.40708,61
5683443,MT,Turtle Lake,47.66938,-114.07428,209
5683510,MT,Twin Bridges,45.54437,-112.33111,394
5683793,MT,Ulm,47.43051,-111.50719,738
5684218,MT,Valier,48.30775,-112.24976,508
5684372,MT,Vaughn,47.56051,-111.54581,658
5684455,MT,Victor,46.41659,-114.1501,745
5684558,MT,Virginia City,45.29381,-111.94609,199
5684758,MT,Walkerville,46.03409,-112.53586,700
5684927,MT,Warm Springs,46.18131,-112.78476,3000
5685222,MT,Weeksville,47.52299,-114.99403,83
5685653,MT,West Glacier,48.49997,-113.97873,227
5685656,MT,West Glendive,47.11085,-104.74968,1948
5685767,MT,West Yellowstone,44.66215,-111.10411,1339
5685780,MT,Westby,48.87031,-104.05188,176
5686032,MT,White Haven,48.34495,-115.51739,577
5686092,MT,White Sulphur Springs,46.54828,-110.90216,910
5686121,MT,Whitefish,48.41108,-114.33763,7073
5686153,MT,Whitehall,45.87076,-112.09749,1094
5686240,MT,Whitewater,48.75945,-107.62759,64
5686290,MT,Wibaux,46.98501,-104.18827,666
5686603,MT,Willow Creek,45.82521,-111.6447,210
5686712,MT,Wilsall,45.99382,-110.66021,178
5686846,MT,Winifred,47.55776,-109.3749,205
5686862,MT,Winnett,47.00276,-108.35207,179
5686885,MT,Winston,46.4766,-111.65886,147
5686908,MT,Wisdom,45.61798,-113.45089,98
5687028,MT,Wolf Point,48.09057,-105.64056,2850
5687173,MT,Woods Bay,48.00162,-114.05039,661
5687258,MT,Worden,45.95996,-108.16095,577
5687322,MT,Wye,46.95298,-114.1215,511
5687335,MT,Wyola,45.12941,-107.39315,215
5687356,MT,Yaak,48.83301,-115.70879,248
5687620,MT,Zortman,47.91777,-108.52626,69
5687663,ND,Alamo,48.58169,-103.46991,50
5687664,ND,Alexander,47.84308,-103.6427,252
5687682,ND,Almont,46.72528,-101.50264,112
5687688,ND,Ambrose,48.95392,-103.48269,27
5687696,ND,Amidon,46.48223,-103.32185,21
5687702,ND,Anamoose,47.8825,-100.24125,249
5687738,ND,Antler,48.97085,-101.28238,28
5687750,ND,Arnegard,47.8078,-103.44103,126
